transaction_dt,financial_entity_name,bank_account_id,transaction_currency_code,transaction_amount,account_reference_number,Cash Flow Category,Cash Flow Main 1,Cash Flow Main 2,Cash Flow Main 3,Cash Flow Main 4
06/04/2024,RandomValue5685,RandomValue5685,INR,931.2683427,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5686,RandomValue5686,INR,405.4543286,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5687,RandomValue5687,INR,898.5028601,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5688,RandomValue5688,INR,644.351486,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5689,RandomValue5689,INR,765.9700783,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5690,RandomValue5690,INR,183.9440312,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5691,RandomValue5691,INR,247.497553,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5692,RandomValue5692,INR,456.4914261,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5693,RandomValue5693,INR,335.455883,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5694,RandomValue5694,INR,565.459043,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5695,RandomValue5695,INR,677.6788708,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5696,RandomValue5696,INR,568.7961307,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5697,RandomValue5697,INR,566.1620752,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5698,RandomValue5698,INR,396.9475342,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5699,RandomValue5699,INR,439.0087077,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5700,RandomValue5700,INR,839.3732605,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5701,RandomValue5701,INR,904.6021137,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5702,RandomValue5702,INR,715.5600987,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5703,RandomValue5703,INR,2.934887287,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5704,RandomValue5704,INR,432.6072789,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5705,RandomValue5705,INR,14.22467636,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5706,RandomValue5706,INR,639.8459987,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5707,RandomValue5707,INR,215.3421345,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5708,RandomValue5708,INR,701.4718898,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5709,RandomValue5709,INR,902.4729246,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5710,RandomValue5710,INR,18.13166589,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5711,RandomValue5711,INR,283.4248145,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5712,RandomValue5712,INR,208.7093865,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5713,RandomValue5713,INR,946.4424458,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5714,RandomValue5714,INR,534.1977707,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5715,RandomValue5715,INR,380.9438446,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5716,RandomValue5716,INR,869.4326191,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5717,RandomValue5717,INR,889.6074832,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5718,RandomValue5718,INR,215.9597108,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5719,RandomValue5719,INR,587.9091372,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5720,RandomValue5720,INR,122.4944994,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5721,RandomValue5721,INR,364.9683627,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5722,RandomValue5722,INR,784.632712,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5723,RandomValue5723,INR,24.16207266,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5724,RandomValue5724,INR,782.0552662,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5725,RandomValue5725,INR,486.8435226,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5726,RandomValue5726,INR,366.336966,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5727,RandomValue5727,INR,60.07050319,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5728,RandomValue5728,INR,130.3105347,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5729,RandomValue5729,INR,141.6070959,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5730,RandomValue5730,INR,120.1647215,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5731,RandomValue5731,INR,511.9949194,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5732,RandomValue5732,INR,675.9811975,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5733,RandomValue5733,INR,809.4186472,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5734,RandomValue5734,INR,375.3451602,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5735,RandomValue5735,INR,877.0474398,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5736,RandomValue5736,INR,661.6073919,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5737,RandomValue5737,INR,333.6957354,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5738,RandomValue5738,INR,827.2086233,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5739,RandomValue5739,INR,161.8443503,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5740,RandomValue5740,INR,456.3637548,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5741,RandomValue5741,INR,747.1980521,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5742,RandomValue5742,INR,787.7222862,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5743,RandomValue5743,INR,828.7165146,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5744,RandomValue5744,INR,765.2115196,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5745,RandomValue5745,INR,748.7346166,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5746,RandomValue5746,INR,902.6491537,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5747,RandomValue5747,INR,228.8896659,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5748,RandomValue5748,INR,718.5994063,72483993001,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5749,RandomValue5749,INR,113.4295583,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5750,RandomValue5750,INR,582.075706,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5751,RandomValue5751,INR,246.9182155,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5752,RandomValue5752,INR,363.0963499,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5753,RandomValue5753,INR,232.0374773,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5754,RandomValue5754,INR,703.7780807,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5755,RandomValue5755,INR,929.6123265,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5756,RandomValue5756,INR,123.7961888,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5757,RandomValue5757,INR,505.7185668,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5758,RandomValue5758,INR,724.963696,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5759,RandomValue5759,INR,339.8404699,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5760,RandomValue5760,INR,25.51849665,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5761,RandomValue5761,INR,233.5540345,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5762,RandomValue5762,INR,75.45960017,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5763,RandomValue5763,INR,723.9660093,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5764,RandomValue5764,INR,259.8383077,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5765,RandomValue5765,INR,931.8061078,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5766,RandomValue5766,INR,734.1927128,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5767,RandomValue5767,INR,511.4492996,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5768,RandomValue5768,INR,341.7983334,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5769,RandomValue5769,INR,109.3125183,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5770,RandomValue5770,INR,992.5662384,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5771,RandomValue5771,INR,282.3289621,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5772,RandomValue5772,INR,858.8151691,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5773,RandomValue5773,INR,930.448739,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5774,RandomValue5774,INR,226.9926481,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5775,RandomValue5775,INR,666.314693,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5776,RandomValue5776,INR,432.6866604,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5777,RandomValue5777,INR,618.7331298,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5778,RandomValue5778,INR,67.11395502,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5779,RandomValue5779,INR,406.7802536,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5780,RandomValue5780,INR,888.7746363,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5781,RandomValue5781,INR,621.4534465,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5782,RandomValue5782,INR,182.1003258,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5783,RandomValue5783,INR,396.9426943,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5784,RandomValue5784,INR,24.17272395,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5785,RandomValue5785,INR,526.6097745,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5786,RandomValue5786,INR,448.6470423,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5787,RandomValue5787,INR,561.2406503,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5788,RandomValue5788,INR,475.326765,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5789,RandomValue5789,INR,352.3201414,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5790,RandomValue5790,INR,843.9530217,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5791,RandomValue5791,INR,977.6475216,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5792,RandomValue5792,INR,77.3979642,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5793,RandomValue5793,INR,17.61745334,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5794,RandomValue5794,INR,694.0446146,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5795,RandomValue5795,INR,667.6628913,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5796,RandomValue5796,INR,116.8269526,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5797,RandomValue5797,INR,48.59951498,72483993001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5798,RandomValue5798,SGD,500.1526871,1.41483E+11,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5799,RandomValue5799,INR,284.3711302,4.99371E+11,Operating expenditure,AP,AP,Operating cashflow,Cash flows
06/04/2024,RandomValue5800,RandomValue5800,INR,208.4758184,4.99371E+11,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5801,RandomValue5801,INR,222.3927447,4.99371E+11,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5802,RandomValue5802,INR,171.9269554,4.99371E+11,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5803,RandomValue5803,INR,551.7900551,4.99371E+11,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5804,RandomValue5804,INR,299.0987365,52711900001,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5805,RandomValue5805,GBP,879.1730913,4.00251E+13,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5806,RandomValue5806,GBP,455.1811797,4.00251E+13,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5807,RandomValue5807,GBP,146.6323849,4.00251E+13,Other AR,Other AR,AR,Operating cashflow,Cash flows
06/04/2024,RandomValue5808,RandomValue5808,GBP,216.2453045,4.00251E+13,Other AR,Other AR,AR,Operating cashflow,Cash flows
04/04/2024,RandomValue5809,RandomValue5809,USD,201.4479771,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5810,RandomValue5810,USD,472.8655288,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5811,RandomValue5811,USD,309.5966306,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5812,RandomValue5812,USD,321.3450129,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5813,RandomValue5813,USD,246.4859211,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5814,RandomValue5814,USD,508.4307039,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5815,RandomValue5815,USD,947.107892,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5816,RandomValue5816,USD,536.5643299,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5817,RandomValue5817,USD,162.2986897,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5818,RandomValue5818,USD,328.6187613,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5819,RandomValue5819,USD,131.1294161,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5820,RandomValue5820,USD,618.7977876,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5821,RandomValue5821,USD,140.8590698,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5822,RandomValue5822,USD,702.5717736,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5823,RandomValue5823,USD,160.8935367,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5824,RandomValue5824,USD,499.9203503,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5825,RandomValue5825,USD,595.0778706,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5826,RandomValue5826,USD,670.6238272,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5827,RandomValue5827,USD,555.0983512,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5828,RandomValue5828,USD,451.9290895,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5829,RandomValue5829,USD,717.7362361,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5830,RandomValue5830,USD,297.6384591,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5831,RandomValue5831,USD,768.2027397,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5832,RandomValue5832,USD,143.1253015,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5833,RandomValue5833,USD,733.1752305,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5834,RandomValue5834,USD,986.9976604,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5835,RandomValue5835,USD,495.620085,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5836,RandomValue5836,USD,271.8485382,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5837,RandomValue5837,USD,330.6938593,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5838,RandomValue5838,USD,145.9004679,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5839,RandomValue5839,USD,812.4786738,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5840,RandomValue5840,USD,311.5103031,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5841,RandomValue5841,USD,863.1159492,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5842,RandomValue5842,USD,705.5982722,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5843,RandomValue5843,USD,382.8463999,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5844,RandomValue5844,USD,417.192952,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5845,RandomValue5845,USD,928.9364652,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5846,RandomValue5846,USD,632.6150084,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5847,RandomValue5847,USD,988.940725,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5848,RandomValue5848,USD,381.6669642,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5849,RandomValue5849,USD,933.7122662,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5850,RandomValue5850,USD,104.923523,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5851,RandomValue5851,USD,969.1260621,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5852,RandomValue5852,USD,606.9294708,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5853,RandomValue5853,USD,900.2391182,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5854,RandomValue5854,USD,604.2564976,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5855,RandomValue5855,USD,355.6040392,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5856,RandomValue5856,USD,864.0468117,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5857,RandomValue5857,USD,649.1873946,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5858,RandomValue5858,USD,894.9385577,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5859,RandomValue5859,USD,98.92956481,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5860,RandomValue5860,USD,33.02070979,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5861,RandomValue5861,USD,442.4124489,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5862,RandomValue5862,USD,452.9919059,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5863,RandomValue5863,USD,604.7367132,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5864,RandomValue5864,USD,333.8166715,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5865,RandomValue5865,USD,566.5867435,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5866,RandomValue5866,USD,349.0103316,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5867,RandomValue5867,USD,236.4820262,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5868,RandomValue5868,USD,454.5786039,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5869,RandomValue5869,USD,191.1534432,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5870,RandomValue5870,USD,364.5906424,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5871,RandomValue5871,USD,42.7566749,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5872,RandomValue5872,USD,921.0711213,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5873,RandomValue5873,USD,884.1310693,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5874,RandomValue5874,USD,824.4241002,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5875,RandomValue5875,USD,837.907646,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5876,RandomValue5876,USD,509.0412415,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5877,RandomValue5877,USD,879.7341557,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5878,RandomValue5878,USD,227.0632026,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5879,RandomValue5879,USD,400.5034879,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5880,RandomValue5880,USD,232.1833898,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5881,RandomValue5881,USD,126.4715794,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5882,RandomValue5882,USD,319.4336417,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5883,RandomValue5883,USD,793.1546955,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5884,RandomValue5884,USD,331.7994803,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5885,RandomValue5885,USD,125.9333042,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5886,RandomValue5886,USD,17.86387471,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5887,RandomValue5887,USD,750.6890724,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5888,RandomValue5888,USD,548.0049342,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5889,RandomValue5889,USD,406.5816569,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5890,RandomValue5890,USD,803.3592462,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5891,RandomValue5891,USD,424.2863023,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5892,RandomValue5892,USD,384.8499615,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5893,RandomValue5893,USD,106.4876653,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5894,RandomValue5894,USD,262.1336845,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5895,RandomValue5895,USD,717.7499497,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5896,RandomValue5896,USD,183.1620329,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5897,RandomValue5897,USD,268.751045,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5898,RandomValue5898,USD,745.5535701,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
